Date,Open,High,Low,Close,Adj Close,Volume,Day
9/1/16,5218.279785,5229.939941,5189.359863,5227.209961,5227.209961,1592520000,634
9/2/16,5249.660156,5263.390137,5231.02002,5249.899902,5249.899902,1474200000,635
9/6/16,5260,5275.910156,5244,5275.910156,5275.910156,1777940000,636
9/7/16,5274.22998,5287.609863,5261.919922,5283.930176,5283.930176,1878460000,637
9/8/16,5269.959961,5271.009766,5248.410156,5259.47998,5259.47998,1839790000,638
9/9/16,5217.950195,5225.930176,5125.910156,5125.910156,5125.910156,2208690000,639
9/12/16,5098.029785,5217.879883,5097.799805,5211.890137,5211.890137,2007610000,640
9/13/16,5181.140137,5195.029785,5131.27002,5155.25,5155.25,2071460000,641
9/14/16,5160.209961,5201.339844,5159.549805,5173.77002,5173.77002,1902680000,642
9/15/16,5178.100098,5254.779785,5176.25,5249.689941,5249.689941,1950940000,643
9/16/16,5238.709961,5248.600098,5218.970215,5244.569824,5244.569824,3013860000,644
9/19/16,5263.549805,5281.069824,5222.910156,5235.029785,5235.029785,1792650000,645
9/20/16,5256.189941,5265.180176,5235.419922,5241.350098,5241.350098,1697530000,646
9/21/16,5263.649902,5299.399902,5233.939941,5295.180176,5295.180176,2001890000,647
9/22/16,5323.259766,5342.879883,5320.930176,5339.52002,5339.52002,1914550000,648
9/23/16,5327.430176,5329.709961,5301.629883,5305.75,5305.75,1762700000,649
9/26/16,5275.72998,5282.27002,5254.959961,5257.490234,5257.490234,1672190000,650
9/27/16,5254.180176,5306.810059,5251.319824,5305.709961,5305.709961,1754700000,651
9/28/16,5312.72998,5320.620117,5284.839844,5318.549805,5318.549805,1788240000,652
9/29/16,5311.310059,5317,5254.52002,5269.149902,5269.149902,1946150000,653
9/30/16,5288.870117,5325.879883,5277.879883,5312,5312,2063260000,654
10/3/16,5300.290039,5308.600098,5281.950195,5300.870117,5300.870117,1606460000,655
10/4/16,5313.490234,5323.600098,5271.700195,5289.660156,5289.660156,1711810000,656
10/5/16,5305.279785,5330.810059,5304.060059,5316.02002,5316.02002,1755640000,657
10/6/16,5306.589844,5315.72998,5281.470215,5306.850098,5306.850098,1655480000,658
10/7/16,5314.919922,5315.649902,5266.799805,5292.399902,5292.399902,1647330000,659
10/10/16,5318.459961,5340.52002,5317.72998,5328.669922,5328.669922,1365600000,660
10/11/16,5321.819824,5321.819824,5227.430176,5246.790039,5246.790039,1822980000,661
10/12/16,5247.910156,5257.180176,5228.77002,5239.02002,5239.02002,1567930000,662
10/13/16,5200.299805,5228.259766,5169.759766,5213.330078,5213.330078,1737720000,663
10/14/16,5241.259766,5258.879883,5213.370117,5214.160156,5214.160156,1593610000,664
10/17/16,5213.689941,5219.97998,5196.029785,5199.819824,5199.819824,1427060000,665
10/18/16,5255.319824,5264.27002,5239.439941,5243.839844,5243.839844,1476970000,666
10/19/16,5240.330078,5253.830078,5234.25,5246.410156,5246.410156,1548910000,667
10/20/16,5238.200195,5252.100098,5216.049805,5241.830078,5241.830078,1745270000,668
10/21/16,5238.649902,5259.129883,5225.759766,5257.399902,5257.399902,1651490000,669
10/24/16,5290.310059,5311.5,5289.22998,5309.830078,5309.830078,1533370000,670
10/25/16,5306.470215,5310.27002,5278.569824,5283.399902,5283.399902,1580830000,671
10/26/16,5256.399902,5280.850098,5237.049805,5250.27002,5250.27002,1732300000,672
10/27/16,5272.189941,5274.120117,5211.75,5215.970215,5215.970215,1926820000,673
10/28/16,5203.700195,5232.350098,5178.759766,5190.100098,5190.100098,1911810000,674
10/31/16,5205.089844,5206.709961,5186.560059,5189.140137,5189.140137,1709060000,675
11/1/16,5199.77002,5201.129883,5112.319824,5153.580078,5153.580078,1880920000,676
11/2/16,5147.279785,5156.700195,5097.560059,5105.569824,5105.569824,2124990000,677
11/3/16,5104.700195,5115.060059,5053.52002,5058.410156,5058.410156,2113730000,678
11/4/16,5034.410156,5087.509766,5034.410156,5046.370117,5046.370117,2020130000,679
11/7/16,5128.990234,5169.410156,5122.77002,5166.169922,5166.169922,1916620000,680
11/8/16,5154.990234,5214.169922,5145.299805,5193.490234,5193.490234,1739440000,681
11/9/16,5143.859863,5258.990234,5143.859863,5251.069824,5251.069824,2827570000,682
11/10/16,5283.47998,5302.680176,5145.319824,5208.799805,5208.799805,2986760000,683
11/11/16,5191.819824,5241.080078,5179.640137,5237.109863,5237.109863,2290080000,684
11/14/16,5246.330078,5247.169922,5192.049805,5218.399902,5218.399902,2371900000,685
11/15/16,5241.350098,5287.060059,5236.25,5275.620117,5275.620117,2159180000,686
11/16/16,5253.740234,5299.629883,5251.879883,5294.580078,5294.580078,2066130000,687
11/17/16,5295.069824,5334.049805,5288.160156,5333.970215,5333.970215,2084710000,688
11/18/16,5340.970215,5346.799805,5315.529785,5321.509766,5321.509766,1865770000,689
11/21/16,5336.779785,5369.830078,5334.160156,5368.859863,5368.859863,1748170000,690
11/22/16,5384.75,5392.259766,5365.600098,5386.350098,5386.350098,1890410000,691
11/23/16,5366.549805,5380.680176,5350.680176,5380.680176,5380.680176,1617700000,692
11/25/16,5388.490234,5398.919922,5379.279785,5398.919922,5398.919922,768080000,693
11/28/16,5387.919922,5396.27002,5364.910156,5368.810059,5368.810059,1630150000,694
11/29/16,5370.97998,5403.859863,5360.560059,5379.919922,5379.919922,1791760000,695
11/30/16,5391.350098,5393.149902,5323.680176,5323.680176,5323.680176,2056060000,696
12/1/16,5323.879883,5326.339844,5238.209961,5251.109863,5251.109863,2269790000,697
12/2/16,5249.02002,5274.540039,5239.27002,5255.649902,5255.649902,1851030000,698
12/5/16,5283.580078,5321.089844,5269.569824,5308.890137,5308.890137,1800570000,699
12/6/16,5317.740234,5333.990234,5299.939941,5333,5333,1977480000,700
12/7/16,5322.669922,5397.930176,5307.310059,5393.759766,5393.759766,2125370000,701
12/8/16,5394.149902,5425.52002,5389.100098,5417.359863,5417.359863,2236580000,702
12/9/16,5436.109863,5450.160156,5427.120117,5444.5,5444.5,2042340000,703
12/12/16,5428.220215,5434.899902,5394.419922,5412.540039,5412.540039,1931840000,704
12/13/16,5433.569824,5486.75,5430.720215,5463.830078,5463.830078,2094860000,705
12/14/16,5465.689941,5476.25,5425.72998,5436.669922,5436.669922,1976570000,706
12/15/16,5443.509766,5485.120117,5439.390137,5456.850098,5456.850098,2101320000,707
12/16/16,5467.819824,5474.580078,5426.009766,5437.160156,5437.160156,3281480000,708
12/19/16,5441.200195,5483.419922,5436.540039,5457.439941,5457.439941,1688680000,709
12/20/16,5473.529785,5489.470215,5471.709961,5483.939941,5483.939941,1679630000,710
12/21/16,5482.629883,5486.259766,5465.310059,5471.430176,5471.430176,1496850000,711
12/22/16,5472.009766,5472.009766,5432.77002,5447.419922,5447.419922,1585470000,712
12/23/16,5441.759766,5462.689941,5441.759766,5462.689941,5462.689941,1144900000,713
12/27/16,5470.759766,5512.370117,5469.609863,5487.439941,5487.439941,1219050000,714
12/28/16,5497.439941,5498.910156,5434.700195,5438.560059,5438.560059,1326660000,715
12/29/16,5437.509766,5450.629883,5415.180176,5432.089844,5432.089844,1266350000,716
12/30/16,5440.169922,5441.899902,5371.890137,5383.120117,5383.120117,1551690000,717
1/3/17,5425.620117,5452.569824,5397.990234,5429.080078,5429.080078,1887670000,718
1/4/17,5440.910156,5482.350098,5440.240234,5477,5477,1885490000,719
1/5/17,5474.390137,5495.850098,5464.359863,5487.939941,5487.939941,1799170000,720
1/6/17,5499.080078,5536.52002,5482.810059,5521.060059,5521.060059,1711870000,721
1/9/17,5527.580078,5541.080078,5517.140137,5531.819824,5531.819824,1887740000,722
1/10/17,5536.540039,5564.25,5528.109863,5551.819824,5551.819824,1798610000,723
1/11/17,5550.720215,5564.080078,5524.029785,5563.649902,5563.649902,1960830000,724
1/12/17,5542.560059,5550.669922,5496.819824,5547.490234,5547.490234,1805840000,725
1/13/17,5557.569824,5584.259766,5557.200195,5574.120117,5574.120117,1611260000,726
1/17/17,5555.160156,5557.049805,5527.220215,5538.72998,5538.72998,1759440000,727
1/18/17,5546.939941,5555.97998,5534.77002,5555.649902,5555.649902,1686260000,728
1/19/17,5560.609863,5571.529785,5528.370117,5540.080078,5540.080078,1809900000,729
1/20/17,5556.870117,5574.350098,5542.22998,5555.330078,5555.330078,1750340000,730
1/23/17,5546.640137,5564.140137,5522.689941,5552.939941,5552.939941,1652370000,731
1/24/17,5568.27002,5606.529785,5558.490234,5600.959961,5600.959961,1808560000,732
1/25/17,5635.859863,5658.589844,5634.330078,5656.339844,5656.339844,1964040000,733
1/26/17,5666.279785,5669.609863,5647.649902,5655.180176,5655.180176,1837020000,734
1/27/17,5664.879883,5667.450195,5643.899902,5660.779785,5660.779785,1669190000,735
1/30/17,5635.859863,5636.089844,5578.759766,5613.709961,5613.709961,1782380000,736
1/31/17,5592.870117,5615.149902,5576.089844,5614.790039,5614.790039,2047460000,737
2/1/17,5654.509766,5662.109863,5621.029785,5642.649902,5642.649902,2239570000,738
2/2/17,5627.149902,5656.009766,5616.399902,5636.200195,5636.200195,2077010000,739
2/3/17,5650.72998,5666.839844,5647.580078,5666.77002,5666.77002,1792330000,740
2/6/17,5656.950195,5668.200195,5650.259766,5663.549805,5663.549805,1736140000,741
2/7/17,5674.859863,5689.600098,5664.819824,5674.220215,5674.220215,1922030000,742
2/8/17,5662.950195,5686.959961,5649.390137,5682.450195,5682.450195,1947100000,743
2/9/17,5688.02002,5722.709961,5685.149902,5715.180176,5715.180176,1948120000,744
2/10/17,5726.169922,5743.430176,5717.419922,5734.129883,5734.129883,1867270000,745
2/13/17,5753.189941,5770.990234,5751.919922,5763.959961,5763.959961,1843480000,746
2/14/17,5756.509766,5783.089844,5748.740234,5782.569824,5782.569824,1952370000,747
2/15/17,5777.899902,5821.950195,5776.700195,5819.439941,5819.439941,2094140000,748
2/16/17,5823.009766,5835.149902,5796.709961,5814.899902,5814.899902,1945600000,749
2/17/17,5807.310059,5838.580078,5800.799805,5838.580078,5838.580078,1879030000,750
2/21/17,5850.200195,5867.890137,5847.5,5865.950195,5865.950195,1940110000,751
2/22/17,5857.560059,5864.419922,5848.279785,5860.629883,5860.629883,1874710000,752
2/23/17,5866.819824,5866.959961,5809.549805,5835.509766,5835.509766,1881490000,753
2/24/17,5802.330078,5845.310059,5800.549805,5845.310059,5845.310059,1684650000,754
2/27/17,5835.040039,5861.899902,5827,5861.899902,5861.899902,1882610000,755
2/28/17,5852.790039,5855.069824,5817.220215,5825.439941,5825.439941,2303390000,756
3/1/17,5874.859863,5911.790039,5865.790039,5904.029785,5904.029785,2220350000,757
3/2/17,5897.009766,5897.009766,5856.299805,5861.220215,5861.220215,2043610000,758
3/3/17,5854.27002,5870.75,5841.470215,5870.75,5870.75,1853600000,759
3/6/17,5846.419922,5857.740234,5827.459961,5849.180176,5849.180176,1774040000,760
3/7/17,5836.120117,5859.77002,5826.319824,5833.930176,5833.930176,1825510000,761
3/8/17,5838.439941,5860.629883,5832.629883,5837.549805,5837.549805,1813080000,762
3/9/17,5834.669922,5852.540039,5812.080078,5838.810059,5838.810059,1886780000,763
3/10/17,5867.160156,5872.600098,5835.439941,5861.72998,5861.72998,1999440000,764
3/13/17,5863.47998,5877.430176,5860.830078,5875.779785,5875.779785,1812460000,765
3/14/17,5860.069824,5860.5,5831.879883,5856.819824,5856.819824,1664870000,766
3/15/17,5869.97998,5911.200195,5858.160156,5900.049805,5900.049805,1955400000,767
3/16/17,5907.859863,5911.47998,5887.240234,5900.759766,5900.759766,1770640000,768
3/17/17,5898.580078,5912.609863,5890.419922,5901,5901,3189970000,769
3/20/17,5898.810059,5915.120117,5888.120117,5901.529785,5901.529785,1736790000,770
3/21/17,5923.419922,5928.060059,5790.72998,5793.830078,5793.830078,2199920000,771
3/22/17,5790.589844,5825.669922,5781.799805,5821.640137,5821.640137,1860290000,772
3/23/17,5812.310059,5842.819824,5806.97998,5817.689941,5817.689941,1746990000,773
3/24/17,5839.330078,5858.950195,5807.830078,5828.740234,5828.740234,1855040000,774
3/27/17,5776.330078,5849.200195,5769.390137,5840.370117,5840.370117,1673060000,775
3/28/17,5836.5,5888.700195,5828.859863,5875.140137,5875.140137,1823600000,776
3/29/17,5875.350098,5900.870117,5870.930176,5897.549805,5897.549805,1722190000,777
3/30/17,5896.149902,5916.77002,5894,5914.339844,5914.339844,1732100000,778
3/31/17,5905.629883,5927.810059,5901.77002,5911.740234,5911.740234,1905150000,779
4/3/17,5917.319824,5928.930176,5867.72998,5894.680176,5894.680176,1852990000,780
4/4/17,5878.759766,5901.390137,5878.759766,5898.609863,5898.609863,1795260000,781
4/5/17,5911.919922,5936.390137,5856.259766,5864.47998,5864.47998,2208600000,782
4/6/17,5870.52002,5889.580078,5856.220215,5878.950195,5878.950195,1849790000,783
4/7/17,5873.939941,5892.069824,5855.509766,5877.810059,5877.810059,1703730000,784
4/10/17,5883.430176,5907.850098,5865.560059,5880.930176,5880.930176,1633190000,785
4/11/17,5871.160156,5878.939941,5819.290039,5866.77002,5866.77002,1830760000,786
4/12/17,5863.589844,5868.089844,5830.439941,5836.160156,5836.160156,1666570000,787
4/13/17,5828.370117,5856.540039,5805.149902,5805.149902,5805.149902,1587150000,788
4/17/17,5821.549805,5856.790039,5818.200195,5856.790039,5856.790039,1383550000,789
4/18/17,5838.589844,5860.040039,5828.569824,5849.470215,5849.470215,1610230000,790
4/19/17,5874.430176,5894.680176,5856.339844,5863.029785,5863.029785,1754240000,791
4/20/17,5887.870117,5926.22998,5880.200195,5916.779785,5916.779785,1751490000,792
4/21/17,5919.02002,5919.22998,5899.430176,5910.52002,5910.52002,1736420000,793
4/24/17,5979.959961,5989.919922,5970.25,5983.819824,5983.819824,1842880000,794
4/25/17,6004.160156,6036.02002,6002.649902,6025.490234,6025.490234,1898120000,795
4/26/17,6028.120117,6040.890137,6021.720215,6025.22998,6025.22998,1899570000,796
4/27/17,6038.470215,6050.700195,6031.589844,6048.939941,6048.939941,1883610000,797
4/28/17,6072.870117,6074.040039,6040.709961,6047.609863,6047.609863,2005870000,798
5/1/17,6067.560059,6100.72998,6061.350098,6091.600098,6091.600098,1763100000,799
5/2/17,6102.509766,6102.720215,6081.560059,6095.370117,6095.370117,2162610000,800
5/3/17,6075.040039,6076.959961,6053.279785,6072.549805,6072.549805,2152850000,801
5/4/17,6075.060059,6080.819824,6054.330078,6075.339844,6075.339844,2059820000,802
5/5/17,6091.689941,6100.759766,6067.160156,6100.759766,6100.759766,1903040000,803
5/8/17,6100.660156,6106.120117,6083.060059,6102.660156,6102.660156,1912030000,804
5/9/17,6111.819824,6133,6107.589844,6120.589844,6120.589844,2005820000,805
5/10/17,6121.640137,6131.640137,6103.870117,6129.140137,6129.140137,2111850000,806
5/11/17,6110.049805,6120.200195,6075.680176,6115.959961,6115.959961,1952650000,807
5/12/17,6119.27002,6122.839844,6105.419922,6121.22998,6121.22998,1749010000,808
5/15/17,6128.109863,6153.040039,6124.790039,6149.669922,6149.669922,1865450000,809
5/16/17,6160.52002,6170.160156,6139.100098,6169.870117,6169.870117,2006980000,810
5/17/17,6108.620117,6122.870117,6009.47998,6011.240234,6011.240234,2355460000,811
5/18/17,5998.459961,6073.450195,5996.810059,6055.129883,6055.129883,2134610000,812
5/19/17,6070.22998,6106.549805,6070.22998,6083.700195,6083.700195,1908030000,813
5/22/17,6098.25,6135.919922,6097.240234,6133.620117,6133.620117,1728190000,814
5/23/17,6149.549805,6150.910156,6121.790039,6138.709961,6138.709961,1709140000,815
5/24/17,6154.180176,6166.089844,6139.330078,6163.02002,6163.02002,1672380000,816
5/25/17,6183.02002,6217.339844,6174.52002,6205.259766,6205.259766,1775750000,817
5/26/17,6207.040039,6211.52002,6196.660156,6210.189941,6210.189941,1573200000,818
5/30/17,6204.180176,6217.129883,6200.410156,6203.189941,6203.189941,1690930000,819
5/31/17,6221.629883,6221.990234,6164.069824,6198.52002,6198.52002,2212130000,820
6/1/17,6215.910156,6247.069824,6200.450195,6246.830078,6246.830078,1946000000,821
6/2/17,6261.589844,6308.759766,6253.77002,6305.799805,6305.799805,1825450000,822
6/5/17,6305.470215,6310.620117,6292.149902,6295.680176,6295.680176,1742160000,823
6/6/17,6281.879883,6304.209961,6269.870117,6275.060059,6275.060059,1893110000,824
6/7/17,6290.439941,6302.779785,6267.180176,6297.379883,6297.379883,1827220000,825
6/8/17,6311.72998,6324.060059,6282.930176,6321.759766,6321.759766,2134350000,826
6/9/17,6330.25,6341.700195,6137.680176,6207.919922,6207.919922,3154590000,827
6/12/17,6153.560059,6183.810059,6110.669922,6175.459961,6175.459961,2588860000,828
6/13/17,6206.120117,6226.410156,6180.040039,6220.370117,6220.370117,2063930000,829
6/14/17,6237.459961,6237.529785,6153.549805,6194.890137,6194.890137,1949040000,830
6/15/17,6127.049805,6170.149902,6107.850098,6165.5,6165.5,1870010000,831
6/16/17,6154.279785,6161.560059,6125.5,6151.759766,6151.759766,3133000000,832
6/19/17,6196.850098,6243.310059,6194,6239.009766,6239.009766,1989290000,833
6/20/17,6229.620117,6234.009766,6186.939941,6188.029785,6188.029785,2580440000,834
6/21/17,6202.75,6236.660156,6200.859863,6233.950195,6233.950195,2408800000,835
6/22/17,6239.149902,6257.680176,6221.959961,6236.689941,6236.689941,2177430000,836
6/23/17,6234.350098,6269.370117,6218.779785,6265.25,6265.25,4164310000,837
6/26/17,6292.72998,6303.450195,6233.430176,6247.149902,6247.149902,2155460000,838
6/27/17,6227.899902,6234.319824,6146.620117,6146.620117,6146.620117,2189250000,839
6/28/17,6173.100098,6238.290039,6144.799805,6234.410156,6234.410156,2077390000,840
6/29/17,6215.490234,6216.600098,6087.810059,6144.350098,6144.350098,2410510000,841
6/30/17,6166.839844,6170.629883,6129.040039,6140.419922,6140.419922,2011720000,842
7/3/17,6173.290039,6177.359863,6106.120117,6110.060059,6110.060059,1091030000,843
7/5/17,6122.060059,6163.620117,6100.419922,6150.859863,6150.859863,1874040000,844
7/6/17,6109.600098,6127.97998,6081.959961,6089.459961,6089.459961,1993290000,845
7/7/17,6111.209961,6164.939941,6111.209961,6153.080078,6153.080078,1712490000,846
7/10/17,6156.029785,6191.27002,6141.830078,6176.390137,6176.390137,1681270000,847
7/11/17,6171.25,6200.580078,6149.870117,6193.299805,6193.299805,1812560000,848
7/12/17,6238.899902,6265.640137,6236.819824,6261.169922,6261.169922,1827740000,849
7/13/17,6269.100098,6281.450195,6251.259766,6274.439941,6274.439941,1806160000,850
7/14/17,6289.080078,6321.759766,6278.700195,6312.470215,6312.470215,1615440000,851
7/17/17,6320.350098,6330.970215,6307.339844,6314.430176,6314.430176,1563390000,852
7/18/17,6304.819824,6344.549805,6291.069824,6344.310059,6344.310059,1773220000,853
7/19/17,6363.240234,6387.72998,6362.189941,6385.040039,6385.040039,1867470000,854
7/20/17,6396.459961,6398.259766,6365.680176,6390,6390,1850000000,855
7/21/17,6383.049805,6388.779785,6365.120117,6387.75,6387.75,1807110000,856
7/24/17,6387.819824,6417.700195,6380.609863,6410.810059,6410.810059,1748140000,857
7/25/17,6407.589844,6425.450195,6396.870117,6412.169922,6412.169922,1930840000,858
7/26/17,6425.930176,6432.379883,6416.299805,6422.75,6422.75,1996680000,859
7/27/17,6459.759766,6460.839844,6318.620117,6382.189941,6382.189941,2501400000,860
7/28/17,6350.27002,6379.700195,6337.220215,6374.680176,6374.680176,1877100000,861
7/31/17,6394.689941,6396.589844,6338.790039,6348.120117,6348.120117,1898830000,862
8/1/17,6372.160156,6375.75,6345.75,6362.939941,6362.939941,1821780000,863
8/2/17,6393.100098,6394.209961,6313.430176,6362.649902,6362.649902,2115870000,864
8/3/17,6366.240234,6368.529785,6331.140137,6340.339844,6340.339844,2124100000,865
8/4/17,6350.790039,6361.490234,6329.72998,6351.560059,6351.560059,1908930000,866
8/7/17,6361.060059,6386.029785,6356.22998,6383.77002,6383.77002,1704010000,867
8/8/17,6373.330078,6423.350098,6355.879883,6370.459961,6370.459961,1931490000,868
8/9/17,6322.919922,6355.040039,6309.439941,6352.330078,6352.330078,2037810000,869
8/10/17,6312.649902,6318.279785,6214.410156,6216.870117,6216.870117,2214990000,870
8/11/17,6222.180176,6266.890137,6216.189941,6256.560059,6256.560059,1799780000,871
8/14/17,6306.109863,6346.830078,6305.549805,6340.22998,6340.22998,1702570000,872
8/15/17,6350.509766,6350.740234,6324.75,6333.009766,6333.009766,1582560000,873
8/16/17,6348.109863,6374.560059,6330.27002,6345.109863,6345.109863,1809070000,874
8/17/17,6322.720215,6334.22998,6221.910156,6221.910156,6221.910156,2052940000,875
8/18/17,6222.459961,6254.220215,6193.379883,6216.529785,6216.529785,1968470000,876
8/21/17,6216.319824,6226.930176,6177.189941,6213.129883,6213.129883,1582990000,877
8/22/17,6241.209961,6302.839844,6241.209961,6297.47998,6297.47998,1599760000,878
8/23/17,6263.470215,6291.299805,6263.290039,6278.410156,6278.410156,1535320000,879
8/24/17,6294.819824,6302.850098,6244.569824,6271.330078,6271.330078,1618660000,880
8/25/17,6293.810059,6308.720215,6257.100098,6265.640137,6265.640137,1445590000,881
8/28/17,6286.009766,6292.259766,6267.850098,6283.02002,6283.02002,1565110000,882
8/29/17,6228.899902,6311.259766,6228.72998,6301.890137,6301.890137,1639810000,883
8/30/17,6308.680176,6374.470215,6303.569824,6368.310059,6368.310059,1717060000,884
8/31/17,6385.799805,6435.27002,6383.580078,6428.660156,6428.660156,1889500000,885
9/1/17,6442.169922,6449.649902,6417.870117,6435.330078,6435.330078,1489120000,886
9/5/17,6414.819824,6426.509766,6334.589844,6375.569824,6375.569824,1889620000,887
9/6/17,6394.350098,6407.399902,6356.200195,6393.310059,6393.310059,1902720000,888
9/7/17,6402.939941,6413.069824,6379.810059,6397.870117,6397.870117,2000910000,889
9/8/17,6389.649902,6391.410156,6354.959961,6360.189941,6360.189941,1786070000,890
9/11/17,6411.180176,6439.109863,6410.709961,6432.259766,6432.259766,1819310000,891
9/12/17,6448.810059,6455.029785,6429.540039,6454.279785,6454.279785,1747620000,892
9/13/17,6440.720215,6460.419922,6433.200195,6460.189941,6460.189941,1944630000,893
9/14/17,6439.459961,6455.319824,6424.040039,6429.080078,6429.080078,1817840000,894
9/15/17,6426.160156,6464.27002,6419.649902,6448.470215,6448.470215,2827910000,895
9/18/17,6460.100098,6477.77002,6438.410156,6454.640137,6454.640137,1881900000,896
9/19/17,6465.569824,6467.790039,6446.75,6461.319824,6461.319824,1816080000,897
9/20/17,6459.740234,6466.049805,6414.22998,6456.040039,6456.040039,2083580000,898
9/21/17,6448.569824,6448.569824,6405.299805,6422.689941,6422.689941,1779600000,899
9/22/17,6401.439941,6429.540039,6400.810059,6426.919922,6426.919922,1648690000,900
9/25/17,6403.109863,6408.049805,6343.959961,6370.589844,6370.589844,2061150000,901
9/26/17,6391.850098,6405,6364.569824,6380.160156,6380.160156,1935990000,902
9/27/17,6414.370117,6472.649902,6405.359863,6453.259766,6453.259766,2068400000,903
9/28/17,6437.959961,6456.22998,6427.660156,6453.450195,6453.450195,1882790000,904
9/29/17,6461.279785,6497.97998,6454.859863,6495.959961,6495.959961,1970720000,905
10/2/17,6506.080078,6527.220215,6484.140137,6516.720215,6516.720215,1984400000,906
10/3/17,6523.740234,6532.180176,6509.709961,6531.709961,6531.709961,1972760000,907
10/4/17,6521.959961,6546.459961,6513.120117,6534.629883,6534.629883,1941470000,908
10/5/17,6552.870117,6587.209961,6547.649902,6585.359863,6585.359863,1888970000,909
10/6/17,6566.950195,6590.180176,6566.839844,6590.180176,6590.180176,1752170000,910
10/9/17,6597.370117,6599.339844,6572.439941,6579.72998,6579.72998,1494160000,911
10/10/17,6602.490234,6608.299805,6561.779785,6587.25,6587.25,1802480000,912
10/11/17,6586.72998,6604.209961,6577.990234,6603.549805,6603.549805,1837860000,913
10/12/17,6594.759766,6613.5,6586.319824,6591.509766,6591.509766,2020330000,914
10/13/17,6613.209961,6616.580078,6602.200195,6605.799805,6605.799805,1761700000,915
10/16/17,6622.549805,6632.5,6607.029785,6624,6624,1632240000,916
10/17/17,6621.419922,6628.600098,6613.209961,6623.660156,6623.660156,1653160000,917
10/18/17,6634.259766,6635.52002,6613.549805,6624.220215,6624.220215,1738060000,918
10/19/17,6583.700195,6605.290039,6558.529785,6605.069824,6605.069824,1847020000,919
10/20/17,6633.370117,6640.029785,6622.919922,6629.049805,6629.049805,1812220000,920
10/23/17,6641.569824,6641.569824,6581.149902,6586.830078,6586.830078,1813080000,921
10/24/17,6598.609863,6611.899902,6582.060059,6598.430176,6598.430176,1852610000,922
10/25/17,6587.220215,6600.640137,6517.930176,6563.890137,6563.890137,2205790000,923
10/26/17,6567.589844,6582.759766,6550.029785,6556.77002,6556.77002,2125640000,924
10/27/17,6635.029785,6708.129883,6625.779785,6701.259766,6701.259766,2414520000,925
10/30/17,6693.77002,6727.390137,6677.149902,6698.959961,6698.959961,2015920000,926
10/31/17,6713.709961,6737.75,6705.790039,6727.669922,6727.669922,2054220000,927
11/1/17,6758.640137,6759.660156,6691.47998,6716.529785,6716.529785,2074230000,928
11/2/17,6709.390137,6719.970215,6677.549805,6714.939941,6714.939941,2282300000,929
11/3/17,6737.089844,6765.140137,6712.930176,6764.439941,6764.439941,2203880000,930
11/6/17,6763.299805,6790.669922,6763.169922,6786.439941,6786.439941,2173120000,931
11/7/17,6785.439941,6795.52002,6750.350098,6767.779785,6767.779785,2209280000,932
11/8/17,6764.850098,6791.649902,6753.339844,6789.120117,6789.120117,2121340000,933
11/9/17,6737.450195,6758.930176,6687.279785,6750.049805,6750.049805,2243500000,934
11/10/17,6736.390137,6757.339844,6727.350098,6750.939941,6750.939941,1979120000,935
11/13/17,6727.390137,6766.299805,6723.430176,6757.600098,6757.600098,1976460000,936
11/14/17,6733.870117,6743.629883,6709.27002,6737.870117,6737.870117,1988230000,937
11/15/17,6700.680176,6725.319824,6667.310059,6706.209961,6706.209961,1923730000,938
11/16/17,6742.339844,6806.669922,6742.339844,6793.290039,6793.290039,2020380000,939
11/17/17,6794.450195,6797.75,6777.430176,6782.790039,6782.790039,2009220000,940
11/20/17,6789.279785,6795.830078,6779.490234,6790.709961,6790.709961,1811750000,941
11/21/17,6820.549805,6862.660156,6820.02002,6862.47998,6862.47998,1891960000,942
11/22/17,6869.529785,6874.52002,6859.279785,6867.359863,6867.359863,1589150000,943
11/24/17,6878.109863,6890.02002,6873.740234,6889.160156,6889.160156,872110000,944
11/27/17,6889.910156,6897.430176,6867.890137,6878.52002,6878.52002,1781550000,945
11/28/17,6893.720215,6914.189941,6866.209961,6912.359863,6912.359863,2003840000,946
11/29/17,6907.279785,6908.330078,6793.950195,6824.390137,6824.390137,2456990000,947
11/30/17,6852.799805,6888.649902,6838.47998,6873.970215,6873.970215,2468530000,948
12/1/17,6844.040039,6872.169922,6737.160156,6847.589844,6847.589844,2302140000,949
12/4/17,6897.129883,6899.22998,6770.689941,6775.370117,6775.370117,2427170000,950
12/5/17,6759.140137,6836.450195,6752.319824,6762.209961,6762.209961,2085760000,951
12/6/17,6742.069824,6787.419922,6734.129883,6776.379883,6776.379883,1901770000,952
12/7/17,6785.740234,6829.290039,6778.200195,6812.839844,6812.839844,1953740000,953
12/8/17,6859.950195,6870.47998,6831.609863,6840.080078,6840.080078,1825640000,954
12/11/17,6847.640137,6879.799805,6844.879883,6875.080078,6875.080078,1836780000,955
12/12/17,6872.709961,6884.799805,6856.299805,6862.319824,6862.319824,1872810000,956
12/13/17,6880.410156,6897.620117,6871.870117,6875.799805,6875.799805,1931090000,957
12/14/17,6887.379883,6901.129883,6851.629883,6856.529785,6856.529785,1990090000,958
12/15/17,6871.549805,6945.819824,6871.450195,6936.580078,6936.580078,3529590000,959
12/18/17,6980.399902,7003.890137,6975.540039,6994.759766,6994.759766,2150580000,960
